beta_o sd_o beta_r sd_r
1.51511616606952 0.141019117710675 1.52018248939285 2.81917892539657
1.41163566304428 0.163252570637749 3.20996125621963 2.67342066408398
1.26473263120786 0.142461124537612 -1.04919643280455 2.90894885811891
0.930363595673487 0.1330019684976 4.20110399166137 2.84423495267463
1.0606846874405 0.134367474929461 -1.77549668971277 2.87671962623343
1.24089652562757 0.147154150861071 1.80178729625177 2.65473142780028
0.67102775910568 0.14847398217966 1.79434211535851 2.63781246794851
1.24591156847453 0.155629376121006 0.777136395496193 2.9113122825205
0.407269352249675 0.143175310365318 -4.01189308250156 2.94304914163507
0.656233751883988 0.142798380129258 -1.14929201267918 2.72109197774153
1.5518636625485 0.160952002019302 2.35104000517146 3.18119847525333
1.24554607309096 0.148552200532489 -0.188695207526317 2.7013574389535
1.17583339926972 0.143848015379221 1.77227248084041 2.83737366222927
0.630083782913739 0.142400056924384 -2.40606391014526 2.61284475778276
0.526051346233662 0.134320831605164 1.44209868784254 2.48368707213795
0.936447159161073 0.139939845367802 4.46857400954558 2.68611877815131
0.564184384235532 0.154137647460143 3.61345986881851 2.92373223262637
1.07051060944312 0.144098520849832 0.31707950242852 2.65235364749353
1.16547375461334 0.136318647306142 2.77596451087882 2.57934700150536
1.07341690309717 0.135922296534755 3.28685667648272 2.85023662395879
1.33706160134577 0.148384022185488 -0.783094794745084 2.56872914003108
0.583601112281198 0.144328960001453 5.71832999241053 2.75475560772252
1.49516956093416 0.148915747295909 -2.39708245710149 2.79902109214868
1.12950433968973 0.137315212652479 -4.41761719182764 2.69497805252111
1.3075227662151 0.143665326894607 4.40269686482636 2.71315525807361
0.520736042941927 0.145170277886619 3.31476365263372 2.97490276918712
1.7452748274765 0.153854124948919 -3.63166546904826 2.68957876601348
1.10434870898761 0.144862519350648 -4.19025190873014 2.7984779548867
0.141225076158095 0.157007054739596 -0.394122606219487 2.97746515428857
1.71972440315801 0.146994498869325 -3.63291074245978 2.81041460465637
0.622210950190265 0.148301540831991 1.24802571313477 2.89982414855976
0.448024744033112 0.152870792062584 2.05957427980466 2.76235937686343
1.15999919774605 0.137823874570936 3.51435978836862 2.93124005084361
1.49773420296201 0.15492974599201 2.4459584191041 2.93481252110341
1.2229205855326 0.144222068546248 -0.0190136839979824 2.76368728147701
0.948675141645047 0.141539021648042 3.48460518470686 2.75552151152973
0.479620831077914 0.146030699762751 2.1510552957047 2.54284171561437
0.810974572740727 0.157617281884053 -2.53075803389069 2.82024097202361
1.28671942747911 0.143768335561238 -4.15191008613179 3.01827866377451
0.932443495470533 0.137167267053812 3.12700849037163 2.82662727881862
0.565856326701374 0.138261487015671 -2.44448922199637 2.62013258627495
0.631162035475172 0.158281994720912 2.69213324082397 2.76604453361633
0.88606699935932 0.139174701101198 1.475816449622 2.73640534041972
0.742634629915893 0.143404051182672 -3.0609249740355 2.67409440228038
1.45631490848073 0.139784679549297 2.72453412309044 2.93337087420888
0.220836726579447 0.160240798312374 6.38373382562627 2.68583173183479
0.431733107731888 0.140979983755717 6.83923221544802 2.73396978834864
1.35139514748546 0.149445744086562 3.51179983431612 2.96393476777779
0.580123524231614 0.125680254799992 3.66790059752983 2.82208318059215
0.730327423742379 0.143845278577138 -1.72177396281619 2.71099934233651
0.902620394758858 0.148080808014311 1.54688365877438 2.80625769030248
1.00450547005094 0.154502288407163 1.77406003401802 2.89969561961137
0.946335997199195 0.134683629044285 6.63909194875607 2.81128783668162
