beta_o sd_o beta_r sd_r
1.29623388350526 0.143187040896373 0.933344429101853 0.128976864426715
0.436303084257165 0.154358661688778 0.863348982673746 0.147780654015549
0.396223875067179 0.15073241243191 0.638102588943945 0.137751414929038
1.04888674875824 0.144923076475265 0.980844541090833 0.139313263162732
1.51746326022616 0.160489780948076 0.944210618147884 0.13116159587375
1.83056159053348 0.146696194428272 1.39671736082994 0.139690401656132
0.499036899841692 0.155075897201724 1.00360560412886 0.139525426875583
0.209380195472767 0.159279680709032 0.826770857881094 0.139342007131928
1.47569221416781 0.141216869469591 0.682516735911541 0.138795004948123
0.494390495307339 0.151702392160961 0.699147200372346 0.13994038982192
0.794997400714442 0.144834601511071 1.01253355920549 0.144426545997104
1.81413257918235 0.157579206852997 1.01751447684221 0.129575193339889
0.800645371930639 0.133245765513418 0.761624659148306 0.143392651646516
1.4854360900334 0.142151807470282 1.11666776963264 0.142363111415022
1.37321645346772 0.137609271655972 0.825691403969131 0.157283763302644
1.3923346173166 0.148069280323798 0.967762338328317 0.141410523304913
1.80278410098919 0.159696516685501 1.39921740665979 0.15374099988942
0.908080679830336 0.151329256252435 0.964826013221066 0.148881819826791
1.97369788717853 0.151318127802627 1.10192964540507 0.135732568465336
1.71036552398808 0.145424837880821 0.841945913185192 0.14733256528996
1.24959442775634 0.149031220353888 0.984309078550257 0.14925442316247
0.901663882796295 0.142485744662977 0.830077997444843 0.133877585254785
0.375066863838261 0.13744634052161 1.0718596358901 0.139556083689137
0.450769186120453 0.149216377399336 1.05072331690527 0.151752549031086
0.885279907262209 0.142368269223194 0.972446729411718 0.138573867627886
0.984230094231639 0.130186817339779 1.11023325750165 0.152909455221436
1.54206064596474 0.16000578464451 0.871818561918264 0.154187047470207
0.507756060730774 0.146289932469321 0.735600395566656 0.148148244918424
2.40811705563735 0.192168117648146 1.08226216521912 0.145151688226356
0.56617770931271 0.153716170869133 1.15589087460064 0.143788744977322
0.741880569103804 0.129605067481974 1.17543133070764 0.148178936371154
0.185119543296022 0.158010944356835 0.948723582839057 0.138549706178113
1.35171586641626 0.150194564387587 0.941874593188653 0.131835713392035
1.78771607471801 0.179428600537843 1.27327371659575 0.146768353900166
0.724698732973118 0.147486735569637 1.17212517866073 0.144730056089619
