1 0.8249012 0.2074572 0.5214505 0.1828046 0.2752453 0.2113382 0.645382 0.2147337 0.4797135 0.2216372
2 0.367151 0.2068529 0.6042868 0.2082767 0.4344037 0.2034058 0.1771611 0.1915473 0.5699364 0.2134011
3 0.7572094 0.1961431 0.6449144 0.1818458 0.1704611 0.2236693 0.7636421 0.2189485 0.6439557 0.2114998
4 0.7497358 0.2229949 0.5132454 0.1818776 0.8465121 0.1784896 0.2736555 0.1881001 0.6353887 0.2067427
5 0.3323129 0.1960653 0.6612799 0.1992083 0.8213369 0.2107284 0.597896 0.2113195 0.7344131 0.2013597
6 0.3780821 0.2231451 0.576824 0.223201 0.356099 0.1887789 -0.007785552 0.2108325 0.6084305 0.172655
7 0.5738442 0.2115946 -0.0138386 0.229901 0.2370129 0.1926413 0.453304 0.1871445 0.955847 0.1823218
8 -0.02478749 0.2208381 0.6623178 0.2276143 0.5853268 0.1616006 0.5441762 0.2041876 0.6486083 0.2201373
9 0.7090277 0.2144006 0.8044664 0.203929 0.474616 0.2021806 0.3088182 0.2019433 0.3869281 0.1849869
10 0.7936992 0.22837 0.01658701 0.1872604 1.004397 0.1685348 0.7067122 0.1949515 0.7179621 0.208379
11 0.9077495 0.2168948 0.654505 0.2115241 0.2966582 0.2095406 0.8220589 0.2005709 0.241653 0.2089291
12 0.5934678 0.2185716 0.6863584 0.1934304 0.6130489 0.2385685 0.4116688 0.2137734 0.4559164 0.2162832
13 0.6560574 0.1853299 0.1911766 0.2015653 0.2475402 0.1806654 0.6860618 0.2077163 0.6969537 0.1999961
14 0.08638336 0.1992789 0.5133332 0.207621 0.5401326 0.1761586 0.4184398 0.1819069 0.4720794 0.2093068
15 0.8282187 0.2139168 0.5898017 0.2189721 0.6832128 0.2101169 0.3123657 0.194285 0.6605033 0.2194436
16 0.3196059 0.2188518 0.8752772 0.2085718 0.2530967 0.2174561 0.4314303 0.2083953 0.3003306 0.2028861
17 0.3967622 0.2157514 0.4408394 0.2259996 0.6149101 0.1981094 0.5032867 0.2198437 0.4280294 0.2178978
18 -0.06361247 0.2362374 0.4705518 0.1930303 0.6975621 0.2088614 0.2500985 0.2092737 0.3137187 0.165741
19 0.04582009 0.2153484 1.028015 0.2058406 0.5915176 0.205979 0.4929988 0.1964359 0.4424198 0.1997234
20 1.01769 0.2088817 0.6855795 0.1988621 0.4381153 0.1920287 0.5678897 0.198008 0.4193053 0.2004905
21 0.4300285 0.2087438 0.505089 0.2144178 0.5244491 0.2039116 0.4629362 0.2170453 0.7247474 0.2000867
22 1.07805 0.2165777 0.3994838 0.1961016 0.7640883 0.2161596 0.5588747 0.1673889 0.4526064 0.2077831
23 0.906495 0.2198167 0.6502195 0.2124501 0.4133414 0.2100112 0.5339092 0.2065237 0.7804358 0.2118604
24 0.6268522 0.1870016 0.545334 0.2060584 0.4503875 0.2268546 0.5878478 0.2134517 0.7470765 0.2080817
25 1.135707 0.1923204 0.4847195 0.2072931 0.8301426 0.1962985 1.017753 0.2055649 0.8034032 0.1825179
26 1.322064 0.2204636 0.8151255 0.1997399 0.4071142 0.2101477 0.7609957 0.2058382 0.3537766 0.1927164
27 0.5714475 0.1973465 0.2599937 0.2157563 0.434836 0.2176736 0.9073127 0.1932984 0.06883713 0.1929791
28 0.6026114 0.2126775 0.5641239 0.2071388 0.559202 0.2059555 0.4584736 0.2056253 0.1910253 0.2153226
29 0.202806 0.1897128 0.2950012 0.1922944 0.8989801 0.2133421 0.4225325 0.2095035 0.3452044 0.1938881
30 0.5417062 0.2177821 0.491519 0.2242347 0.8383316 0.2074627 0.6115872 0.1996865 0.6455048 0.208914
31 0.7743561 0.1951739 0.3351695 0.2052871 0.4541144 0.1979648 0.3502594 0.1867008 0.5830372 0.2043671
32 0.448869 0.2196734 0.5962529 0.210556 0.7388769 0.2219668 0.5056103 0.196193 0.3692446 0.2150055
33 0.3700956 0.1709557 0.410783 0.1950528 0.5548161 0.1954812 0.6744598 0.2125093 0.4576948 0.2216741
