1 0.9164025 0.2070623 0.5134053 0.182776 0.2752453 0.2113382 0.645382 0.2147337 0.4797135 0.2216372
2 0.2836302 0.2069667 0.8725291 0.2105735 0.4344037 0.2034058 0.1771611 0.1915473 0.5699364 0.2134011
3 1.024403 0.1985382 0.8937163 0.1849324 0.1704611 0.2236693 0.7636421 0.2189485 0.6439557 0.2114998
4 0.2563148 0.230062 0.7976959 0.1832567 0.8465121 0.1784896 0.2736555 0.1881001 0.6353887 0.2067427
5 0.582461 0.1973871 1.325714 0.220024 0.8213369 0.2107284 0.597896 0.2113195 0.7344131 0.2013597
6 0.4147176 0.2232879 1.441174 0.2455013 0.356099 0.1887789 -0.007785552 0.2108325 0.6084305 0.172655
7 0.8252892 0.2153036 -0.6765901 0.2490831 0.2370129 0.1926413 0.453304 0.1871445 0.955847 0.1823218
8 -1.025461 0.23794 0.3537614 0.2219442 0.5853268 0.1616006 0.5441762 0.2041876 0.6486083 0.2201373
9 1.197213 0.2233848 1.705949 0.2352666 0.474616 0.2021806 0.3088182 0.2019433 0.3869281 0.1849869
10 1.82503 0.2458077 -1.384511 0.2533178 1.004397 0.1685348 0.7067122 0.1949515 0.7179621 0.208379
11 0.7394509 0.2166248 1.304635 0.2311389 0.2966582 0.2095406 0.8220589 0.2005709 0.241653 0.2089291
12 -0.03705627 0.2267021 0.7972648 0.1949283 0.6130489 0.2385685 0.4116688 0.2137734 0.4559164 0.2162832
13 0.6180283 0.1856337 -0.635928 0.2308107 0.2475402 0.1806654 0.6860618 0.2077163 0.6969537 0.1999961
14 -0.3737241 0.2042161 0.01157511 0.2164268 0.5401326 0.1761586 0.4184398 0.1819069 0.4720794 0.2093068
15 1.394861 0.2252622 0.6708846 0.2196599 0.6832128 0.2101169 0.3123657 0.194285 0.6605033 0.2194436
16 0.2975966 0.2191583 1.510583 0.2169402 0.2530967 0.2174561 0.4314303 0.2083953 0.3003306 0.2028861
17 0.2674137 0.2170628 0.5471938 0.2270557 0.6149101 0.1981094 0.5032867 0.2198437 0.4280294 0.2178978
18 -1.441834 0.2632306 1.010124 0.2135937 0.6975621 0.2088614 0.2500985 0.2092737 0.3137187 0.165741
19 -0.9716714 0.2381488 1.735699 0.2310735 0.5915176 0.205979 0.4929988 0.1964359 0.4424198 0.1997234
20 1.482016 0.2022109 0.8905101 0.1995083 0.4381153 0.1920287 0.5678897 0.198008 0.4193053 0.2004905
21 -0.2048249 0.2187452 0.2187101 0.2154561 0.5244491 0.2039116 0.4629362 0.2170453 0.7247474 0.2000867
22 2.653748 0.2600624 -1.036758 0.2625721 0.7640883 0.2161596 0.5588747 0.1673889 0.4526064 0.2077831
23 1.731358 0.2421166 0.5727112 0.2138208 0.4133414 0.2100112 0.5339092 0.2065237 0.7804358 0.2118604
24 1.268361 0.1970849 0.2736148 0.2078622 0.4503875 0.2268546 0.5878478 0.2134517 0.7470765 0.2080817
25 1.530215 0.1947181 0.4415312 0.2075345 0.8301426 0.1962985 1.017753 0.2055649 0.8034032 0.1825179
26 2.655742 0.257768 1.737002 0.2129483 0.4071142 0.2101477 0.7609957 0.2058382 0.3537766 0.1927164
27 0.1813343 0.2022043 -0.3294363 0.2250286 0.434836 0.2176736 0.9073127 0.1932984 0.06883713 0.1929791
28 1.093374 0.218158 0.9991648 0.2068209 0.559202 0.2059555 0.4584736 0.2056253 0.1910253 0.2153226
29 -0.5624468 0.2011796 -0.1578555 0.19961 0.8989801 0.2133421 0.4225325 0.2095035 0.3452044 0.1938881
30 0.1958605 0.2213214 1.182158 0.2346972 0.8383316 0.2074627 0.6115872 0.1996865 0.6455048 0.208914
31 0.7509501 0.195047 0.5313374 0.2078532 0.4541144 0.1979648 0.3502594 0.1867008 0.5830372 0.2043671
32 -0.3104399 0.2321142 -0.1729462 0.2315412 0.7388769 0.2219668 0.5056103 0.196193 0.3692446 0.2150055
33 0.9667269 0.1814822 0.775194 0.2006565 0.5548161 0.1954812 0.6744598 0.2125093 0.4576948 0.2216741
34 -0.1528698 0.2353876 0.9812231 0.2032516 0.4533282 0.2263562 0.8140825 0.200371 0.4831838 0.2072384
35 0.187878 0.1937223 -0.01770523 0.2330032 0.3606299 0.1942446 0.2497809 0.1986864 0.6861401 0.194983
36 0.5169777 0.2015849 2.279662 0.2523367 0.5221249 0.1999092 0.4245392 0.2153998 0.7744851 0.199392
37 1.154352 0.2082992 0.212363 0.2166924 0.5560153 0.1968041 0.2773526 0.2440578 0.5462887 0.1923411
38 -0.2379372 0.2097818 -0.3209144 0.2537987 0.5393817 0.1952978 0.3472268 0.2146245 0.6699193 0.1816779
39 -0.4987751 0.2357853 1.208054 0.1892459 0.6058667 0.1906834 0.1157981 0.2040171 0.4152796 0.2008867
40 1.099243 0.2189669 1.26257 0.2054658 0.1791558 0.1934749 0.5321364 0.2112886 0.486147 0.2148331
