1 0.4736362 0.2095783 0.3069279 0.1791088 0.5207636 0.2125671 0.5755774 0.2176867 0.3987226 0.2171356
2 0.3814055 0.2065833 0.8436159 0.206202 1.052922 0.1965198 0.5397042 0.1974066 0.5822995 0.2123925
3 0.3822403 0.1926344 0.3538655 0.1835682 0.3057014 0.2262564 0.5314132 0.2233605 0.4090527 0.2044407
4 0.6061121 0.2248347 0.4360725 0.1827481 0.6849621 0.1811308 0.5163596 0.1864722 0.5103144 0.1938806
5 0.7935421 0.2042959 0.5389851 0.2028173 0.8385824 0.2087583 0.6824344 0.2100986 0.3579787 0.2041293
6 0.2987575 0.2046804 0.3167886 0.2395211 0.602705 0.1699498 0.9540791 0.2065266 0.798102 0.1959778
7 0.6945374 0.1997366 0.08126022 0.2202463 0.6144252 0.2098375 0.3935974 0.1800096 0.9359431 0.1883469
8 0.4636251 0.2106851 0.2596866 0.2337142 0.4963897 0.1772278 0.4334816 0.1924484 0.4955371 0.2171311
9 0.1493668 0.21953 0.6583765 0.1962075 0.8209424 0.2076829 0.74869 0.1917711 0.7179441 0.1887915
10 0.2756242 0.2234981 0.2964455 0.2073142 0.8962961 0.1643464 0.2445064 0.1923478 0.6097811 0.210415
11 0.3569899 0.2197208 0.3480091 0.2041153 0.6916675 0.213175 0.4298278 0.2109677 0.4512067 0.2060117
12 0.1800693 0.192874 0.6034534 0.20471 0.3072854 0.2467806 -0.03935272 0.2017044 0.9384961 0.2141324
13 0.3918232 0.2033661 0.8184643 0.1919917 0.4019044 0.18596 0.5558704 0.2073152 0.5510556 0.198937
14 0.2205628 0.1932032 0.3854853 0.2003479 0.7094456 0.1935909 0.4430237 0.1789524 0.8276672 0.2010061
15 0.697631 0.2006099 0.5844779 0.2158325 0.2090328 0.2024508 0.3252649 0.2218572 0.4011981 0.1962383
16 0.2915139 0.2221537 0.261005 0.203945 0.169662 0.2392864 0.5725166 0.1888396 0.2830417 0.2058959
17 -0.07599961 0.2213564 1.032774 0.1933271 0.601964 0.2167074 0.3447311 0.2211551 0.5950224 0.1897477
18 0.5932974 0.2379748 0.6016088 0.215253 0.1547174 0.197722 1.113488 0.1966803 0.6699794 0.1875495
19 0.52021 0.2096416 0.3192814 0.2041395 0.5097286 0.2007448 0.8614212 0.185601 0.6297117 0.2114371
20 -0.01830125 0.2029244 0.4685449 0.2004103 0.3779752 0.1920712 0.6187643 0.1750682 0.5033056 0.218849
21 0.6187063 0.2128755 0.3513222 0.2138766 0.2952699 0.1825258 0.6485111 0.2225643 0.5263176 0.2052223
22 0.4496318 0.2354974 0.5325189 0.2029517 0.2297751 0.1927215 0.6651086 0.1999445 0.5946923 0.185099
23 0.3132364 0.2078062 0.2477627 0.2181436 0.6538631 0.2126907 0.4548075 0.2078015 0.4355176 0.2096964
24 0.7659728 0.2061237 0.2422849 0.1871237 0.4184916 0.1946223 0.2507825 0.2409135 0.08138761 0.2045939
25 0.5349345 0.1870668 0.5563235 0.2193115 0.434321 0.1917968 0.7296449 0.2289113 0.6643222 0.1709589
26 0.3592175 0.2250315 0.477576 0.2156151 0.3828272 0.1955219 0.493017 0.2113705 0.1743404 0.1957439
27 0.9033224 0.1910431 0.3893519 0.215923 0.4389396 0.2009802 0.6525282 0.2162717 0.4292713 0.2070089
28 0.8382076 0.1933352 0.5078606 0.2082369 0.6163119 0.2168805 0.4262645 0.1922015 0.2756692 0.2183858
29 0.5130543 0.2102073 0.4806753 0.1841347 0.860151 0.2117446 0.710046 0.1972505 0.5488071 0.2182755
30 0.3544518 0.2082629 0.6093851 0.2021517 0.5876647 0.2259365 0.4435954 0.1983845 0.5226249 0.1995429
31 0.7327356 0.2021733 0.6649353 0.2066009 0.6050176 0.1912202 0.297164 0.1973088 0.8889037 0.1894591
32 0.3957289 0.2168178 0.4543845 0.2185963 0.716174 0.2164655 0.5601359 0.2139744 0.6294741 0.1921197
33 0.6432399 0.2084328 0.2851194 0.1845079 0.7006709 0.1936665 0.5894102 0.2114126 0.4944221 0.1991117
34 0.7228287 0.2403554 0.3819457 0.2217816 0.3411058 0.1971814 0.5559336 0.2195819 0.4292879 0.216749
35 0.7518823 0.2053905 0.2466271 0.2076886 0.7140561 0.2111846 0.1603673 0.1890982 0.5602904 0.1916183
36 0.5237387 0.2048391 0.7508327 0.1949391 0.2085047 0.1863651 0.7088202 0.2055414 0.5680284 0.200644
37 0.5233803 0.209654 0.4245504 0.1970538 0.4389938 0.2068292 0.7751594 0.1949554 0.3763221 0.2436636
38 0.7005472 0.1887875 0.398568 0.2402364 0.630638 0.2080011 0.9740354 0.1900402 0.1285222 0.2147359
39 0.4257542 0.2086917 0.7458377 0.2129179 0.3977296 0.1884805 0.4385232 0.1942412 0.4109779 0.1933443
40 0.3597282 0.2143856 0.3952062 0.2150844 0.5517429 0.2118628 0.6009559 0.2000414 0.7392804 0.2002808
41 0.3568244 0.2222762 0.09369172 0.2229701 0.3919046 0.2105856 0.5711878 0.199953 0.4254882 0.1846536
42 0.7181468 0.1875761 0.9248108 0.2117394 0.2815138 0.2233501 0.3999998 0.1979794 0.5041501 0.227372
43 0.5807292 0.2284103 0.2656779 0.1760214 0.6075909 0.1747054 0.4570791 0.1896897 0.737535 0.201681
44 0.2668464 0.2117323 0.602716 0.208018 0.869127 0.20155 0.6547705 0.2034028 0.3735661 0.2174588
45 0.4510932 0.2062253 0.3680655 0.1989776 0.567753 0.2405971 0.286122 0.1956004 0.3945274 0.186866
46 0.3117372 0.1999791 0.7532161 0.2229272 0.3284054 0.2122869 0.3016596 0.1932088 0.6722019 0.1950829
47 0.3352216 0.2005727 0.5428826 0.2092668 0.8560069 0.1776081 0.937815 0.1949084 0.6863672 0.1976869
48 0.3911837 0.2238351 0.5739434 0.2174264 0.7132058 0.2043665 0.2693214 0.2117096 0.5125207 0.2134789
49 0.7555854 0.2137585 0.6213282 0.200988 0.9147817 0.2352334 0.2345006 0.2154872 0.03397481 0.2109951
50 0.4221154 0.1898118 0.7305689 0.1977666 0.2546628 0.2018972 0.3788074 0.1760155 0.1949368 0.2002853
